country,date,total
Albania,2021-10-12,175664
Albania,2020-10-13,15752
Albania,2021-10-13,176172
Albania,2020-10-14,15955
Albania,2021-10-14,176667
Albania,2020-10-15,16212
Albania,2021-10-15,177108
Albania,2020-10-16,16501
Albania,2021-10-16,177536
Albania,2020-10-17,16774
Albania,2021-10-17,177971
Albania,2020-10-18,17055
Albania,2021-10-18,178188
Albania,2020-10-19,17350
Albania,2021-10-19,178804
Albania,2020-10-02,13965
Albania,2021-10-02,171327
Albania,2020-10-20,17651
Albania,2021-10-20,179463
Albania,2020-10-21,17948
Albania,2021-10-21,180029
Albania,2020-10-22,18250
Albania,2021-10-22,180623
Albania,2020-10-23,18556
Albania,2021-10-23,181252
Albania,2020-10-24,18858
Albania,2021-10-24,181696
Albania,2020-10-25,19157
Albania,2021-10-25,181960
Albania,2020-10-26,19445
Albania,2021-10-26,182610
Albania,2020-10-27,19729
Albania,2021-10-27,183282
Albania,2020-10-28,20040
Albania,2021-10-28,183873
Albania,2020-10-29,20315
Albania,2021-10-29,184340
Albania,2020-10-03,14117
Albania,2021-10-03,171794
Albania,2020-10-30,20634
Albania,2021-10-30,184887
Albania,2020-10-31,20875
Albania,2021-10-31,185300
Albania,2020-10-04,14266
Albania,2021-10-04,171794
Albania,2020-10-05,14410
Albania,2021-10-05,172618
Albania,2020-10-06,14568
Albania,2021-10-06,173190
Albania,2020-10-07,14730
Albania,2021-10-07,173723
Albania,2020-10-08,14899
Albania,2021-10-08,174168
Albania,2020-10-09,15066
Albania,2021-10-09,174643
Albania,2020-11-01,21202
Albania,2021-11-01,185497
Albania,2020-11-10,25294
Albania,2021-11-10,190815
Albania,2020-11-11,25801
Albania,2021-11-11,191440
Albania,2020-11-12,26211
Albania,2021-11-12,192013
Albania,2020-11-13,26701
Albania,2021-11-13,192600
Albania,2020-11-14,27233
Albania,2021-11-14,193075
Albania,2020-11-15,27830
Albania,2021-11-15,193269
Albania,2020-11-16,28432
Albania,2021-11-16,193856
Albania,2020-11-17,29126
Albania,2021-11-17,194472
Albania,2020-11-18,29837
Albania,2021-11-18,195021
Albania,2020-11-19,30623
Albania,2021-11-19,195523
Albania,2020-11-02,21523
Albania,2021-11-02,186222
Albania,2020-11-20,31459
Albania,2021-11-20,195988
Albania,2020-11-21,32196
Albania,2021-11-21,195988
Albania,2020-11-22,32761
Albania,2021-11-22,196611
Albania,2020-11-23,33556
Albania,2021-11-23,197167
Albania,2020-11-24,34300
Albania,2021-11-24,197776
Albania,2020-11-25,34944
Albania,2021-11-25,198292
Albania,2020-11-26,35600
Albania,2021-11-26,198732
Albania,2020-11-27,36245
Albania,2021-11-27,199137
Albania,2020-11-28,36790
Albania,2021-11-28,199555
Albania,2020-11-29,37625
Albania,2021-11-29,199750
Albania,2020-11-03,21904
Albania,2021-11-03,186793
Albania,2020-11-30,38182
Albania,2021-11-30,199945
Albania,2020-11-04,22300
Albania,2021-11-04,187363
Albania,2020-11-05,22721
Albania,2021-11-05,187994
Albania,2020-11-06,23210
Albania,2021-11-06,187994
Albania,2020-11-07,23705
Albania,2021-11-07,189125
Albania,2020-11-08,24206
Albania,2021-11-08,189355
Albania,2020-11-09,24731
Albania,2021-11-09,190125
Albania,2020-12-01,39014
Albania,2021-12-01,200173
Albania,2020-12-10,46061
Albania,2021-12-10,203215
Albania,2020-12-11,46863
Albania,2021-12-11,203524
Albania,2020-12-12,47742
Albania,2021-12-12,203787
Albania,2020-12-13,48530
Albania,2021-12-13,203925
Albania,2020-12-14,49191
Albania,2021-12-14,204301
Albania,2020-12-15,50000
Albania,2021-12-15,204627
Albania,2020-12-16,50637
Albania,2021-12-16,204928
Albania,2020-12-17,51424
Albania,2021-12-17,205224
Albania,2020-12-18,52004
Albania,2021-12-18,205549
Albania,2020-12-19,52542
Albania,2021-12-19,205777
Albania,2020-12-02,39719
Albania,2021-12-02,200639
Albania,2020-12-20,53003
Albania,2021-12-20,205897
Albania,2020-12-21,53425
Albania,2021-12-21,206273
Albania,2020-12-22,53814
Albania,2021-12-22,206616
Albania,2020-12-23,54317
Albania,2021-12-23,206935
Albania,2020-12-24,54827
Albania,2021-12-24,207221
Albania,2020-12-25,55380
Albania,2021-12-25,207542
Albania,2020-12-26,55755
Albania,2021-12-26,207709
Albania,2020-12-27,56254
Albania,2021-12-27,207709
Albania,2020-12-28,56572
Albania,2021-12-28,208352
Albania,2020-12-29,57146
Albania,2021-12-29,208899
Albania,2020-12-03,40501
Albania,2021-12-03,201045
Albania,2020-12-30,57727
Albania,2021-12-30,208899
Albania,2020-12-31,58316
Albania,2021-12-31,210224
Albania,2020-12-04,41302
Albania,2021-12-04,201402
Albania,2020-12-05,42148
Albania,2021-12-05,201730
Albania,2020-12-06,42988
Albania,2021-12-06,201902
Albania,2020-12-07,43683
Albania,2021-12-07,202295
Albania,2020-12-08,44436
Albania,2021-12-08,202641
Albania,2020-12-09,45188
Albania,2021-12-09,202863
Albania,2020-02-01,0
Albania,2021-02-01,78992
Albania,2022-02-01,258543
Albania,2020-02-10,0
Albania,2021-02-10,88671
Albania,2022-02-10,267020
Albania,2020-02-11,0
Albania,2021-02-11,89776
Albania,2022-02-11,267020
Albania,2020-02-12,0
Albania,2021-02-12,90835
Albania,2022-02-12,267551
Albania,2020-02-13,0
Albania,2021-02-13,91987
Albania,2022-02-13,268008
Albania,2020-02-14,0
Albania,2021-02-14,93075
Albania,2022-02-14,268304
Albania,2020-02-15,0
Albania,2021-02-15,93850
Albania,2022-02-15,268491
Albania,2020-02-16,0
Albania,2021-02-16,94651
Albania,2022-02-16,268940
Albania,2020-02-17,0
Albania,2021-02-17,95726
Albania,2022-02-17,269301
Albania,2020-02-18,0
Albania,2021-02-18,96838
Albania,2022-02-18,269601
Albania,2020-02-19,0
Albania,2021-02-19,97909
Albania,2022-02-19,269904
Albania,2020-02-02,0
Albania,2021-02-02,79934
Albania,2022-02-02,261240
Albania,2020-02-20,0
Albania,2021-02-20,99062
Albania,2022-02-20,270164
Albania,2020-02-21,0
Albania,2021-02-21,100246
Albania,2022-02-21,270370
Albania,2020-02-22,0
Albania,2021-02-22,101285
Albania,2022-02-22,270455
Albania,2020-02-23,0
Albania,2021-02-23,102306
Albania,2020-02-24,0
Albania,2021-02-24,103327
Albania,2020-02-25,0
Albania,2021-02-25,104313
Albania,2020-02-26,0
Albania,2021-02-26,105229
Albania,2020-02-27,0
Albania,2021-02-27,106215
Albania,2020-02-28,0
Albania,2021-02-28,107167
Albania,2020-02-29,0
Albania,2020-02-03,0
Albania,2021-02-03,80941
Albania,2022-02-03,261240
Albania,2020-02-04,0
Albania,2021-02-04,81993
Albania,2022-02-04,263172
Albania,2020-02-05,0
Albania,2021-02-05,83082
Albania,2022-02-05,263172
Albania,2020-02-06,0
Albania,2021-02-06,84212
Albania,2022-02-06,264624
Albania,2020-02-07,0
Albania,2021-02-07,85336
Albania,2022-02-07,264875
Albania,2020-02-08,0
Albania,2021-02-08,86289
Albania,2022-02-08,265716
Albania,2020-02-09,0
Albania,2021-02-09,87528
Albania,2022-02-09,266416
Albania,2020-03-01,0
Albania,2021-03-01,107931
Albania,2020-03-10,10
Albania,2021-03-10,114840
Albania,2020-03-11,12
Albania,2021-03-11,115442
Albania,2020-03-12,23
Albania,2021-03-12,116123
Albania,2020-03-13,33
Albania,2021-03-13,116821
Albania,2020-03-14,38
Albania,2021-03-14,117474
Albania,2020-03-15,42
Albania,2021-03-15,118017
Albania,2020-03-16,51
Albania,2021-03-16,118492
Albania,2020-03-17,55
Albania,2021-03-17,118938
Albania,2020-03-18,59
Albania,2021-03-18,119528
Albania,2020-03-19,64
Albania,2021-03-19,120022
Albania,2020-03-02,0
Albania,2021-03-02,108823
Albania,2020-03-20,70
Albania,2021-03-20,120541
Albania,2020-03-21,76
Albania,2021-03-21,121200
Albania,2020-03-22,89
Albania,2021-03-22,121544
Albania,2020-03-23,104
Albania,2021-03-23,121847
Albania,2020-03-24,123
Albania,2021-03-24,122295
Albania,2020-03-25,146
Albania,2021-03-25,122767
Albania,2020-03-26,174
Albania,2021-03-26,123216
Albania,2020-03-27,186
Albania,2021-03-27,123641
Albania,2020-03-28,197
Albania,2021-03-28,124134
Albania,2020-03-29,212
Albania,2021-03-29,124419
Albania,2020-03-03,0
Albania,2021-03-03,109674
Albania,2020-03-30,223
Albania,2021-03-30,124723
Albania,2020-03-31,243
Albania,2021-03-31,125157
Albania,2020-03-04,0
Albania,2021-03-04,110521
Albania,2020-03-05,0
Albania,2021-03-05,111301
Albania,2020-03-06,0
Albania,2021-03-06,112078
Albania,2020-03-07,0
Albania,2021-03-07,112897
Albania,2020-03-08,0
Albania,2021-03-08,113580
Albania,2020-03-09,2
Albania,2021-03-09,114209
Albania,2020-04-01,259
Albania,2021-04-01,125506
Albania,2020-04-10,416
Albania,2021-04-10,128155
Albania,2020-04-11,433
Albania,2021-04-11,128393
Albania,2020-04-12,446
Albania,2021-04-12,128518
Albania,2020-04-13,467
Albania,2021-04-13,128752
Albania,2020-04-14,475
Albania,2021-04-14,128959
Albania,2020-04-15,494
Albania,2021-04-15,129128
Albania,2020-04-16,518
Albania,2021-04-16,129307
Albania,2020-04-17,539
Albania,2021-04-17,129456
Albania,2020-04-18,548
Albania,2021-04-18,129594
Albania,2020-04-19,562
Albania,2021-04-19,129694
Albania,2020-04-02,277
Albania,2021-04-02,125842
Albania,2020-04-20,584
Albania,2021-04-20,129842
Albania,2020-04-21,609
Albania,2021-04-21,129980
Albania,2020-04-22,634
Albania,2021-04-22,130114
Albania,2020-04-23,663
Albania,2021-04-23,130270
Albania,2020-04-24,678
Albania,2021-04-24,130409
Albania,2020-04-25,712
Albania,2021-04-25,130537
Albania,2020-04-26,726
Albania,2021-04-26,130606
Albania,2020-04-27,736
Albania,2021-04-27,130736
Albania,2020-04-28,750
Albania,2021-04-28,130859
Albania,2020-04-29,766
Albania,2021-04-29,130977
Albania,2020-04-03,304
Albania,2021-04-03,126183
Albania,2020-04-30,773
Albania,2021-04-30,131085
Albania,2020-04-04,333
Albania,2021-04-04,126531
Albania,2020-04-05,361
Albania,2021-04-05,126795
Albania,2020-04-06,377
Albania,2021-04-06,126936
Albania,2020-04-07,383
Albania,2021-04-07,127192
Albania,2020-04-08,400
Albania,2021-04-08,127509
Albania,2020-04-09,409
Albania,2021-04-09,127795
Albania,2020-05-01,782
Albania,2021-05-01,131185
Albania,2020-05-10,868
Albania,2021-05-10,131753
Albania,2020-05-11,872
Albania,2021-05-11,131803
Albania,2020-05-12,876
Albania,2021-05-12,131845
Albania,2020-05-13,880
Albania,2021-05-13,131890
Albania,2020-05-14,898
Albania,2021-05-14,131939
Albania,2020-05-15,916
Albania,2021-05-15,131978
Albania,2020-05-16,933
Albania,2021-05-16,132015
Albania,2020-05-17,946
Albania,2021-05-17,132032
Albania,2020-05-18,948
Albania,2021-05-18,132071
Albania,2020-05-19,949
Albania,2021-05-19,132095
Albania,2020-05-02,789
Albania,2021-05-02,131238
Albania,2020-05-20,964
Albania,2021-05-20,132118
Albania,2020-05-21,969
Albania,2021-05-21,132153
Albania,2020-05-22,981
Albania,2021-05-22,132176
Albania,2020-05-23,989
Albania,2021-05-23,132209
Albania,2020-05-24,998
Albania,2021-05-24,132215
Albania,2020-05-25,1004
Albania,2021-05-25,132229
Albania,2020-05-26,1029
Albania,2021-05-26,132244
Albania,2020-05-27,1050
Albania,2021-05-27,132264
Albania,2020-05-28,1076
Albania,2021-05-28,132285
Albania,2020-05-29,1099
Albania,2021-05-29,132297
Albania,2020-05-03,795
Albania,2021-05-03,131276
Albania,2020-05-30,1122
Albania,2021-05-30,132309
Albania,2020-05-31,1137
Albania,2021-05-31,132315
Albania,2020-05-04,803
Albania,2021-05-04,131327
Albania,2020-05-05,820
Albania,2021-05-05,131419
Albania,2020-05-06,832
Albania,2021-05-06,131510
Albania,2020-05-07,842
Albania,2021-05-07,131577
Albania,2020-05-08,850
Albania,2021-05-08,131666
Albania,2020-05-09,856
Albania,2021-05-09,131723
Albania,2020-06-01,1143
Albania,2021-06-01,132337
Albania,2020-06-10,1341
Albania,2021-06-10,132426
Albania,2020-06-11,1385
Albania,2021-06-11,132437
Albania,2020-06-12,1416
Albania,2021-06-12,132449
Albania,2020-06-13,1464
Albania,2021-06-13,132459
Albania,2020-06-14,1521
Albania,2021-06-14,132461
Albania,2020-06-15,1590
Albania,2021-06-15,132469
Albania,2020-06-16,1672
Albania,2021-06-16,132476
Albania,2020-06-17,1722
Albania,2021-06-17,132481
Albania,2020-06-18,1788
Albania,2021-06-18,132484
Albania,2020-06-19,1838
Albania,2021-06-19,132488
Albania,2020-06-02,1164
Albania,2021-06-02,132351
Albania,2020-06-20,1891
Albania,2021-06-20,132490
Albania,2020-06-21,1962
Albania,2021-06-21,132490
Albania,2020-06-22,1995
Albania,2021-06-22,132496
Albania,2020-06-23,2047
Albania,2021-06-23,132497
Albania,2020-06-24,2114
Albania,2021-06-24,132499
Albania,2020-06-25,2192
Albania,2021-06-25,132506
Albania,2020-06-26,2269
Albania,2021-06-26,132509
Albania,2020-06-27,2330
Albania,2021-06-27,132512
Albania,2020-06-28,2402
Albania,2021-06-28,132513
Albania,2020-06-29,2466
Albania,2021-06-29,132514
Albania,2020-06-03,1184
Albania,2021-06-03,132360
Albania,2020-06-30,2535
Albania,2021-06-30,132521
Albania,2020-06-04,1197
Albania,2021-06-04,132372
Albania,2020-06-05,1212
Albania,2021-06-05,132374
Albania,2020-06-06,1232
Albania,2021-06-06,132379
Albania,2020-06-07,1246
Albania,2021-06-07,132384
Albania,2020-06-08,1263
Albania,2021-06-08,132397
Albania,2020-06-09,1299
Albania,2021-06-09,132415
Albania,2020-07-01,2580
Albania,2021-07-01,132523
Albania,2020-07-10,3278
Albania,2021-07-10,132587
Albania,2020-07-11,3371
Albania,2021-07-11,132592
Albania,2020-07-12,3454
Albania,2021-07-12,132597
Albania,2020-07-13,3571
Albania,2021-07-13,132608
Albania,2020-07-14,3667
Albania,2021-07-14,132616
Albania,2020-07-15,3752
Albania,2021-07-15,132629
Albania,2020-07-16,3851
Albania,2021-07-16,132647
Albania,2020-07-17,3906
Albania,2021-07-17,132665
Albania,2020-07-18,4008
Albania,2021-07-18,132686
Albania,2020-07-19,4090
Albania,2021-07-19,132697
Albania,2020-07-02,2662
Albania,2021-07-02,132526
Albania,2020-07-20,4171
Albania,2021-07-20,132740
Albania,2020-07-21,4290
Albania,2021-07-21,132763
Albania,2020-07-22,4358
Albania,2021-07-22,132797
Albania,2020-07-23,4466
Albania,2021-07-23,132828
Albania,2020-07-24,4570
Albania,2021-07-24,132853
Albania,2020-07-25,4637
Albania,2021-07-25,132875
Albania,2020-07-26,4763
Albania,2021-07-26,132891
Albania,2020-07-27,4880
Albania,2021-07-27,132922
Albania,2020-07-28,4997
Albania,2021-07-28,132952
Albania,2020-07-29,5105
Albania,2021-07-29,132999
Albania,2020-07-03,2752
Albania,2021-07-03,132534
Albania,2020-07-30,5197
Albania,2021-07-30,133036
Albania,2020-07-31,5276
Albania,2021-07-31,133081
Albania,2020-07-04,2819
Albania,2021-07-04,132535
Albania,2020-07-05,2893
Albania,2021-07-05,132537
Albania,2020-07-06,2964
Albania,2021-07-06,132544
Albania,2020-07-07,3038
Albania,2021-07-07,132557
Albania,2020-07-08,3106
Albania,2021-07-08,132565
Albania,2020-07-09,3188
Albania,2021-07-09,132580
Albania,2020-08-01,5396
Albania,2021-08-01,133121
Albania,2020-08-10,6536
Albania,2021-08-10,134201
Albania,2020-08-11,6676
Albania,2021-08-11,134487
Albania,2020-08-12,6817
Albania,2021-08-12,134761
Albania,2020-08-13,6971
Albania,2021-08-13,135140
Albania,2020-08-14,7117
Albania,2021-08-14,135550
Albania,2020-08-15,7260
Albania,2021-08-15,135947
Albania,2020-08-16,7380
Albania,2021-08-16,136147
Albania,2020-08-17,7499
Albania,2021-08-17,136598
Albania,2020-08-18,7654
Albania,2021-08-18,137075
Albania,2020-08-19,7812
Albania,2021-08-19,137597
Albania,2020-08-02,5519
Albania,2021-08-02,133146
Albania,2020-08-20,7967
Albania,2021-08-20,138132
Albania,2020-08-21,8119
Albania,2021-08-21,138790
Albania,2020-08-22,8275
Albania,2021-08-22,139324
Albania,2020-08-23,8427
Albania,2021-08-23,139721
Albania,2020-08-24,8605
Albania,2021-08-24,140521
Albania,2020-08-25,8759
Albania,2021-08-25,141365
Albania,2020-08-26,8927
Albania,2021-08-26,142253
Albania,2020-08-27,9083
Albania,2021-08-27,143174
Albania,2020-08-28,9195
Albania,2021-08-28,144079
Albania,2020-08-29,9279
Albania,2021-08-29,144847
Albania,2020-08-03,5620
Albania,2021-08-03,133211
Albania,2020-08-30,9380
Albania,2021-08-30,145333
Albania,2020-08-31,9513
Albania,2021-08-31,146387
Albania,2020-08-04,5750
Albania,2021-08-04,133310
Albania,2020-08-05,5889
Albania,2021-08-05,133442
Albania,2020-08-06,6016
Albania,2021-08-06,133591
Albania,2020-08-07,6151
Albania,2021-08-07,133730
Albania,2020-08-08,6275
Albania,2021-08-08,133912
Albania,2020-08-09,6411
Albania,2021-08-09,133981
Albania,2020-09-01,9606
Albania,2021-09-01,147369
Albania,2020-09-10,10860
Albania,2021-09-10,155293
Albania,2020-09-11,11021
Albania,2021-09-11,156162
Albania,2020-09-12,11185
Albania,2021-09-12,157026
Albania,2020-09-13,11353
Albania,2021-09-13,157436
Albania,2020-09-14,11520
Albania,2021-09-14,158431
Albania,2020-09-15,11672
Albania,2021-09-15,159423
Albania,2020-09-16,11816
Albania,2021-09-16,160365
Albania,2020-09-17,11948
Albania,2021-09-17,161324
Albania,2020-09-18,12073
Albania,2021-09-18,162173
Albania,2020-09-19,12226
Albania,2021-09-19,162953
Albania,2020-09-02,9728
Albania,2021-09-02,148222
Albania,2020-09-20,12385
Albania,2021-09-20,163404
Albania,2020-09-21,12535
Albania,2021-09-21,164276
Albania,2020-09-22,12666
Albania,2021-09-22,165096
Albania,2020-09-23,12787
Albania,2021-09-23,165864
Albania,2020-09-24,12921
Albania,2021-09-24,166690
Albania,2020-09-25,13045
Albania,2021-09-25,167354
Albania,2020-09-26,13153
Albania,2021-09-26,167893
Albania,2020-09-27,13259
Albania,2021-09-27,168188
Albania,2020-09-28,13391
Albania,2021-09-28,168782
Albania,2020-09-29,13518
Albania,2021-09-29,169462
Albania,2020-09-03,9844
Albania,2021-09-03,149117
Albania,2020-09-30,13649
Albania,2021-09-30,170131
Albania,2020-09-04,9967
Albania,2021-09-04,150101
Albania,2020-09-05,10102
Albania,2021-09-05,150997
Albania,2020-09-06,10255
Albania,2021-09-06,151499
Albania,2020-09-07,10406
Albania,2021-09-07,152239
Albania,2020-09-08,10553
Albania,2021-09-08,153318
Albania,2020-09-09,10704
Albania,2021-09-09,154316
Algeria,2021-01-01,99897
Algeria,2022-01-01,218818
Algeria,2021-01-10,102144
Algeria,2022-01-10,222639
Algeria,2021-01-11,102369
Algeria,2022-01-11,223196
Algeria,2021-01-12,102641
Algeria,2022-01-12,223806
Algeria,2021-01-13,102860
Algeria,2022-01-13,224383
Algeria,2021-01-14,103127
Algeria,2022-01-14,224979
Algeria,2021-01-15,103381
Algeria,2022-01-15,225484
Algeria,2021-01-16,103611
Algeria,2022-01-16,226057
Algeria,2021-01-17,103833
Algeria,2022-01-17,226749
Algeria,2021-01-18,104092
Algeria,2022-01-18,227559
Algeria,2021-01-19,104341
Algeria,2022-01-19,228918
Algeria,2021-01-02,100159
Algeria,2022-01-02,219159
Algeria,2021-01-20,104606
Algeria,2022-01-20,230470
Algeria,2021-01-21,104852
Algeria,2022-01-21,232325
Algeria,2020-01-22,0
Algeria,2021-01-22,105124
Algeria,2022-01-22,234536
Algeria,2020-01-23,0
Algeria,2021-01-23,105369
Algeria,2022-01-23,236670
Algeria,2020-01-24,0
Algeria,2021-01-24,105596
Algeria,2022-01-24,238885
Algeria,2020-01-25,0
Algeria,2021-01-25,105854
Algeria,2022-01-25,241406
Algeria,2020-01-26,0
Algeria,2021-01-26,106097
Algeria,2022-01-26,243568
Algeria,2020-01-27,0
Algeria,2021-01-27,106359
Algeria,2022-01-27,245698
Algeria,2020-01-28,0
Algeria,2021-01-28,106610
Algeria,2022-01-28,247568
Algeria,2020-01-29,0
Algeria,2021-01-29,106887
Algeria,2022-01-29,249310
Algeria,2021-01-03,100408
Algeria,2022-01-03,219532
Algeria,2020-01-30,0
Algeria,2021-01-30,107122
Algeria,2022-01-30,250774
Algeria,2020-01-31,0
Algeria,2021-01-31,107339
Algeria,2022-01-31,252117
Algeria,2021-01-04,100645
Algeria,2022-01-04,219953
Algeria,2021-01-05,100873
Algeria,2022-01-05,220415
Algeria,2021-01-06,101120
Algeria,2022-01-06,220825
Algeria,2021-01-07,101382
Algeria,2022-01-07,221316
Algeria,2021-01-08,101657
Algeria,2022-01-08,221742
Algeria,2021-01-09,101913
Algeria,2022-01-09,222157
Algeria,2020-10-01,51690
Algeria,2021-10-01,203517
Algeria,2020-10-10,52940
Algeria,2021-10-10,204597
Algeria,2020-10-11,53072
Algeria,2021-10-11,204695
Algeria,2020-10-12,53325
Algeria,2021-10-12,204790
Algeria,2020-10-13,53399
Algeria,2021-10-13,204900
Algeria,2020-10-14,53584
Algeria,2021-10-14,205005
Algeria,2020-10-15,53777
Algeria,2021-10-15,205106
Algeria,2020-10-16,53998
Algeria,2021-10-16,205199
Algeria,2020-10-17,54203
Algeria,2021-10-17,205286
Algeria,2020-10-18,54402
Algeria,2021-10-18,205364
Algeria,2020-10-19,54616
